  0.2767620E-01 -0.2758462E+00 -0.2132505E+01  0.4089524E+00 -0.1775279E-01  0.5405687E+00  0.2061277E+01  0.2670443E+01 -0.2042708E+01 -0.1808106E+01 -0.3003531E+01  0.1414101E+00 -0.1637247E+01  0.2508876E+00  0.7041579E+00  0.6169651E+00 -0.2781694E+01  0.1155962E+01 -0.1078331E+01 -0.2036557E-01 -0.2669172E+00 -0.1475355E-01 -0.1697916E+01 -0.1922108E+01 -0.1258673E+01 -0.1522187E+00 -0.1106940E+01  0.1165565E+01  0.1982632E+00 -0.1330643E+01  0.5485966E+00  0.1425444E+00  0.2802831E+01 -0.8508884E+00  0.3007938E+01 -0.1007361E+01  0.1142107E+01 -0.3595207E+00  0.4548271E+00  0.1405329E+01  0.3928240E+01  0.4090821E+01 -0.1274399E-01 -0.1365761E+01 -0.8386466E+00 -0.7157259E+00 -0.5237098E+00  0.7572514E+00
  0.4006634E+00 -0.1288525E+00 -0.1741169E+01 -0.5567659E+00  0.1334143E+01  0.1560219E+01 -0.1390796E+01 -0.3044990E+00  0.1272235E+01 -0.9466534E+00  0.1125087E+01 -0.7266751E+00  0.1463339E+01 -0.2239472E+01 -0.1218848E+01 -0.2115927E+01  0.3765876E+01  0.1153871E+01 -0.1011841E+01  0.1339303E+01 -0.1735084E+01  0.5827848E+00  0.8201120E+00  0.2623316E+01 -0.5699975E+00 -0.2092548E+01  0.2438503E+01  0.1585346E+01 -0.6782055E+00 -0.1066567E+00 -0.3303689E-02 -0.7306162E+00 -0.3310365E+01 -0.1119958E+01 -0.1816492E+00 -0.6454710E+00  0.5358954E+00 -0.2222655E+01 -0.1694742E+00  0.3400306E+01  0.1416810E+00 -0.4317865E+00  0.2221366E+00 -0.3380459E+00 -0.4031794E+00 -0.4752280E+00  0.3903419E+00  0.1440565E+01
 -0.1835262E+00 -0.1053932E+01 -0.1378572E+00 -0.1875074E+01  0.1521633E+01  0.1830895E+00  0.4208529E+00  0.1044548E+01  0.1242058E+01 -0.2733170E+00  0.1017752E+01 -0.3480502E-01 -0.1194755E+01 -0.1303800E+01  0.1595197E+01  0.1598386E+01  0.5322567E+00  0.2113367E+01 -0.2651527E+01 -0.2064255E+01 -0.4396475E+00 -0.4079791E-02 -0.5906649E+00 -0.2298834E+01 -0.2501707E+00  0.6742592E+00  0.7858351E+00  0.3042216E-01 -0.5253278E-01 -0.1993666E+01  0.1503327E+01  0.1862328E+01  0.1459202E+00 -0.2001817E+01  0.1226983E+00 -0.3778568E+00  0.2715638E+01  0.8768806E+00 -0.1148256E+00  0.3201709E+01 -0.2458290E+01 -0.1039443E+01 -0.1910366E+01  0.1643483E+01  0.2141120E+01  0.8742968E+00 -0.1772364E+01 -0.1769651E+01
 -0.1787165E+01  0.4791258E-01  0.7298814E+00  0.1395886E+01 -0.2104157E+01  0.2093477E+01 -0.1444031E+01 -0.1365251E+01 -0.6813119E+00 -0.1088217E+01  0.8521668E+00  0.8671919E+00  0.2062842E+01  0.1607580E+01 -0.6235866E+00 -0.3774864E+01  0.1666052E+00 -0.5496392E+00  0.5237466E+00  0.4507704E-01  0.1764226E+01  0.7816530E+00 -0.7394836E+00  0.5260933E+00  0.1433718E+01  0.1126465E+01  0.1472033E+01  0.1914333E+01 -0.1560447E+01  0.6902892E-01  0.9882937E+00 -0.1159256E+01 -0.1947408E+01 -0.9323980E+00 -0.7849980E-01 -0.3676808E+00 -0.6996195E+00 -0.1313249E+01 -0.4032146E+01 -0.4647235E+00  0.1233875E+01 -0.5066105E+00  0.3886043E+00  0.2798313E+01  0.9611627E+00  0.7019416E+00  0.4423504E+00  0.2252889E+00
  0.2792788E+01 -0.2177870E+01  0.1148984E+01 -0.9561292E-01  0.2146168E+00 -0.3410642E+01  0.1124128E+01 -0.1385424E+01  0.1879381E+01 -0.2256154E+01 -0.2711893E+01 -0.1089659E+01  0.1320233E+01 -0.2779560E+00 -0.6521721E+00  0.1689333E+01  0.4431996E+00  0.6095320E+00 -0.2389192E+01 -0.3003142E+00  0.6132092E+00  0.1516926E+01  0.1779674E+01  0.2178290E+01  0.3166621E+00  0.9273554E-01  0.3914321E+01 -0.9480654E+00 -0.6186044E-01  0.1278393E+00  0.2529917E-01  0.9301853E+00 -0.1676213E+01 -0.1606021E+01  0.1541933E+01  0.1220614E+01  0.6352670E+00 -0.2181869E+01 -0.1018503E+01 -0.1080574E+01  0.2726031E+01 -0.7448432E+00  0.8296774E+00  0.3383623E+00 -0.2433563E+01 -0.1874695E+01  0.1030448E+01 -0.6665741E+00
 -0.1032451E+01  0.2906344E+01  0.1694481E+00  0.2017857E+01  0.1776864E+01 -0.5729557E+00  0.4062939E+00 -0.7946842E+00 -0.7251345E+00 -0.5411405E+00 -0.2298009E+01  0.8040608E+00  0.2143197E+01  0.2714007E+01 -0.8802843E+00 -0.1671854E+01  0.6159288E+00  0.5675918E+00  0.5364949E-01 -0.1339316E+01  0.2206093E+01  0.2098678E+01  0.3184995E+00 -0.9739167E-01 -0.1277562E+01  0.5333940E+00  0.2239467E+01 -0.4820102E+00 -0.1085138E+01 -0.1620395E+01 -0.1196657E+01  0.6748241E+00 -0.2013037E+01 -0.2989351E+00  0.8519296E+00 -0.2786865E+00 -0.9686814E+00 -0.2194582E+01  0.1397226E+01 -0.5406708E+00 -0.1498072E+01  0.1116155E+00  0.2304787E+00  0.3530501E+00 -0.1025034E+00  0.1059808E+01 -0.1535040E+01 -0.1205115E+01
 -0.7036631E+00  0.5032245E-01  0.3054047E+01  0.8644607E+00  0.1182559E+01 -0.2029130E+01 -0.4297259E+00 -0.1826699E+01 -0.1747229E+01 -0.3259439E+00 -0.1251537E+01  0.7565270E+00  0.2155842E+00 -0.2481293E+01 -0.3718352E+00 -0.1992391E+01 -0.6160452E+00 -0.3321386E+00 -0.1303352E+01  0.1342755E+01 -0.1210925E+01  0.2146688E+00  0.3045552E+00  0.2314254E+01  0.1717209E+01 -0.2301174E+00 -0.5013199E+00  0.3548839E+00  0.2951568E+01  0.7079044E-01 -0.1096710E+01 -0.8273775E+00  0.3581733E+00  0.1948939E+01  0.9307544E+00  0.1444946E+01  0.1190737E+01  0.9032823E+00  0.4905867E-01 -0.1159524E+01 -0.1585503E+01 -0.1286488E+01 -0.3692530E+00  0.1252090E+01  0.2006466E+01  0.8740803E+00 -0.9931400E-01 -0.2575198E+01
 -0.2604402E+01  0.6207683E+00  0.1070180E+01  0.2776672E+00 -0.1847380E+01 -0.1833059E+01  0.9038291E+00  0.4791048E+00  0.9461771E+00  0.1150060E+01  0.1528070E+01 -0.4814255E+00 -0.1907183E+01  0.8609816E+00 -0.2256141E+01  0.2266194E+01  0.1637273E+01  0.1600545E+01  0.1219163E+01 -0.1323032E+01  0.2261624E+01  0.2677541E+01 -0.1000183E+01  0.1341449E+01 -0.2809144E+00  0.2294228E+01  0.1715150E+00  0.1647337E+01 -0.9987772E+00 -0.2153097E+01 -0.2095624E+01 -0.1220735E+01  0.4986974E+00  0.9191940E-01  0.1413360E+01  0.6779001E+00  0.6080120E+00 -0.1518342E+01  0.1002588E+00 -0.2529667E+01  0.9400424E+00 -0.6416734E+00  0.6453855E+00 -0.1773981E+01 -0.1448310E+01 -0.2069318E+01 -0.9139683E-01  0.1453585E+00
  0.1021044E+01 -0.8996351E+00 -0.3609660E+01 -0.1631968E+01  0.5296236E+00 -0.5407376E-01 -0.4864323E+00  0.6963797E+00 -0.1797824E+01 -0.2768743E+01 -0.4603267E+00 -0.4184861E+00  0.3118986E+00  0.2483162E+01  0.1007903E+01  0.1595117E+01 -0.3048339E+01 -0.8962359E+00  0.8891537E+00 -0.3271190E+01  0.7863470E+00  0.1767688E+01 -0.6877280E+00  0.3777279E+00  0.1210388E+01 -0.1623221E+01  0.6063369E+00  0.1922168E+01  0.2229617E+01 -0.1035603E+01 -0.3157907E+01 -0.1554472E+00  0.2801944E+00 -0.2134518E+01  0.7814193E+00  0.2005574E+01  0.4283811E+00  0.1850758E+01 -0.9860326E+00  0.1034640E+01 -0.1905476E+01  0.3509978E+00 -0.8528826E+00  0.2689512E+01  0.3161489E+01  0.8519720E+00  0.7908917E+00  0.2213445E+00
 -0.6266927E-01 -0.7543323E+00  0.1306969E+01 -0.1922088E+01 -0.3375798E+00 -0.1169203E+01  0.1882824E+01  0.1751100E+01  0.3067930E+01  0.8306397E+00 -0.1966875E+01 -0.5324585E+00 -0.2826206E+01  0.6082180E+00 -0.1288005E+01  0.7073937E+00 -0.4282662E+00 -0.2323357E+01 -0.2523055E+01 -0.2111106E+01  0.1102936E+01  0.1815695E+01 -0.1345522E+00 -0.2228125E+01 -0.8433380E+00  0.1291545E+01 -0.2185347E+01  0.3011760E+00  0.1063284E+01  0.2173566E+01 -0.1089727E+01  0.4761275E+00  0.1047978E+01  0.1107028E+01  0.1286473E+01 -0.7234607E+00  0.6223042E+00 -0.7814940E+00  0.1390563E+01  0.1489422E+01 -0.1339824E+00  0.2504916E+00  0.5808585E+00  0.4948081E+00 -0.1119169E+01 -0.7025847E-01 -0.3233676E+00  0.1228691E+01
